District,City,Area,Address,PG_Name,Gender,Food,Sharing,AC,Distance_km,Latitude,Longitude,Budget
Kakinada,Kakinada,Bhanugudi,"Near town railway station, sriram nagar bhanugudi junction, Kakinada - 533003",Rajyam Women's Hostel,Female,No,Single,No,50,17.799285,82.873255,6000
Kakinada,Kakinada,Bhanugudi,"Near town railway station, sriram nagar bhanugudi junction, Kakinada - 533003",Rajyam Women's Hostel,Female,No,2 Sharing,No,50,17.799285,82.873255,6000
Kakinada,Kakinada,Bhanugudi,"Near town railway station, sriram nagar bhanugudi junction, Kakinada - 533003",Rajyam Women's Hostel,Female,Yes,4 Sharing,No,50,17.799285,82.873255,5500
Kakinada,Kakinada,Bhanugudi,"Near town railway station, sriram nagar bhanugudi junction, Kakinada - 533003",Rajyam Women's Hostel,Female,Yes,3 Sharing,No,50,17.799285,82.873255,7500
Kakinada,Kakinada,Bhanugudi,"Near town railway station, sriram nagar bhanugudi junction, Kakinada - 533003",Rajyam Women's Hostel,Female,Yes,2 Sharing,Yes,50,17.799285,82.873255,8000
Kakinada,Kakinada,Bhanugudi,"Shanti Nagar Bhanugudi junction, Kakinada - 533003",Vinayaka Mens Hostel,Male,No,2 Sharing,Yes,50,17.799285,82.873255,8000
Kakinada,Kakinada,Bhanugudi,"Shanti Nagar Bhanugudi junction, Kakinada - 533003",Vinayaka Mens Hostel,Male,Yes,Single,No,50,17.799285,82.873255,9000
Kakinada,Kakinada,Bhanugudi,"Shanti Nagar Bhanugudi junction, Kakinada - 533003",Vinayaka Mens Hostel,Male,No,4 Sharing,No,50,17.799285,82.873255,4000
Kakinada,Kakinada,Bhanugudi,"Shanti Nagar Bhanugudi junction, Kakinada - 533003",Vinayaka Mens Hostel,Male,Yes,4 Sharing,No,50,17.799285,82.873255,5500
Kakinada,Kakinada,Bhanugudi,"Shanti Nagar Bhanugudi junction, Kakinada - 533003",Vinayaka Mens Hostel,Male,No,3 Sharing,No,50,17.799285,82.873255,7000
Kakinada,Kakinada,Indrapalem,"Ramaraopeta Indrapalem junction, Kakinada-533006",DR.BR Amhedkar PG Boys Hostel,Male,No,Single,Yes,50,17.799285,82.873255,8000
Kakinada,Kakinada,Indrapalem,"Ramaraopeta Indrapalem junction, Kakinada-533006",DR.BR Amhedkar PG Boys Hostel,Male,Yes,3 Sharing,Yes,50,17.799285,82.873255,7000
Kakinada,Kakinada,Indrapalem,"Ramaraopeta Indrapalem junction, Kakinada-533006",DR.BR Amhedkar PG Boys Hostel,Male,No,2 Sharing,No,50,17.799285,82.873255,5500
Kakinada,Kakinada,Indrapalem,"Ramaraopeta Indrapalem junction, Kakinada-533006",DR.BR Amhedkar PG Boys Hostel,Male,Yes,4 Sharing,No,50,17.799285,82.873255,7500
Kakinada,Kakinada,Indrapalem,"Ramaraopeta Indrapalem junction, Kakinada-533006",DR.BR Amhedkar PG Boys Hostel,Male,No,3 Sharing,No,50,17.799285,82.873255,5000
Kakinada,Kakinada,Indrapalem,"D.No 2-178, Indrapalem Main Road Opp JNTU Kakinada Road Junction, Kakinada - 533006",Navodaya Ladies Hostel ,Female,No,3 Sharing,No,50,17.799285,82.873255,4000
Kakinada,Kakinada,Indrapalem,"D.No 2-178, Indrapalem Main Road Opp JNTU Kakinada Road Junction, Kakinada - 533006",Navodaya Ladies Hostel ,Female,Yes,3 Sharing,No,50,17.799285,82.873255,5500
Kakinada,Kakinada,Indrapalem,"D.No 2-178, Indrapalem Main Road Opp JNTU Kakinada Road Junction, Kakinada - 533006",Navodaya Ladies Hostel ,Female,Yes,4 Sharing,Yes,50,17.799285,82.873255,7500
Kakinada,Kakinada,Indrapalem,"D.No 2-178, Indrapalem Main Road Opp JNTU Kakinada Road Junction, Kakinada - 533006",Navodaya Ladies Hostel ,Female,No,2 Sharing,No,50,17.799285,82.873255,7000
Kakinada,Kakinada,Indrapalem,"D.No 2-178, Indrapalem Main Road Opp JNTU Kakinada Road Junction, Kakinada - 533006",Navodaya Ladies Hostel ,Female,No,4 Sharing,Yes,50,17.799285,82.873255,7500
Kakinada,Kakinada,Indrapalem,"D.No 4-63, Sambamurthy Nagar, Indrapalem, Kakinada - 533006",Ganapathi Women's Hostel,Female,No,Single,No,50,17.799285,82.873255,5500
Kakinada,Kakinada,Indrapalem,"D.No 4-63, Sambamurthy Nagar, Indrapalem, Kakinada - 533006",Ganapathi Women's Hostel,Female,Yes,3 Sharing,Yes,50,17.799285,82.873255,8000
Kakinada,Kakinada,Indrapalem,"D.No 4-63, Sambamurthy Nagar, Indrapalem, Kakinada - 533006",Ganapathi Women's Hostel,Female,No,4 Sharing,No,50,17.799285,82.873255,4500
Kakinada,Kakinada,Indrapalem,"D.No 4-63, Sambamurthy Nagar, Indrapalem, Kakinada - 533006",Ganapathi Women's Hostel,Female,Yes,3 Sharing,No,50,17.799285,82.873255,7000
Kakinada,Kakinada,Indrapalem,"D.No 4-63, Sambamurthy Nagar, Indrapalem, Kakinada - 533006",Ganapathi Women's Hostel,Female,No,2 Sharing,Yes,50,17.799285,82.873255,6500
Kakinada,Kakinada,Indrapalem,"D.No 4-63, Sambamurthy Nagar, Indrapalem, Kakinada - 533006",Ganapathi Women's Hostel,Female,Yes,4 Sharing,Yes,50,17.799285,82.873255,7500
Kakinada,Kakinada,Indrapalem,"D.No 6-78, Karri Vari Street, Ramaraopeta, Kakinada - 533004",Dr. B.R Ambedkar Boys PG Hostel,Male,Yes,Single,Yes,50,17.799285,82.873255,12000
Kakinada,Kakinada,Indrapalem,"D.No 6-78, Karri Vari Street, Ramaraopeta, Kakinada - 533004",Dr. B.R Ambedkar Boys PG Hostel,Male,Yes,4 Sharing,No,50,17.799285,82.873255,6000
Kakinada,Kakinada,Indrapalem,"D.No 6-78, Karri Vari Street, Ramaraopeta, Kakinada - 533004",Dr. B.R Ambedkar Boys PG Hostel,Male,No,4 Sharing,No,50,17.799285,82.873255,4000
Kakinada,Kakinada,Indrapalem,"D.No 6-78, Karri Vari Street, Ramaraopeta, Kakinada - 533004",Dr. B.R Ambedkar Boys PG Hostel,Male,No,3 Sharing,No,50,17.799285,82.873255,7000
Kakinada,Kakinada,Indrapalem," Indrapalem Main Street, Kakinada - 533006",Sai Teja Boys Residency,Male,Yes,4 Sharing,No,50,17.799285,82.873255,5000
Kakinada,Kakinada,Indrapalem," Indrapalem Main Street, Kakinada - 533006",Sai Teja Boys Residency,Male,Yes,2 Sharing,No,50,17.799285,82.873255,6000
Kakinada,Kakinada,Indrapalem," Indrapalem Main Street, Kakinada - 533006",Sai Teja Boys Residency,Male,Yes,3 Sharing,No,50,17.799285,82.873255,6500
Kakinada,Kakinada,Indrapalem," Indrapalem Main Street, Kakinada - 533006",Sai Teja Boys Residency,Male,No,4 Sharing,No,50,17.799285,82.873255,4000
Kakinada,Kakinada,Indrapalem," Indrapalem Main Street, Kakinada - 533006",Sai Teja Boys Residency,Male,No,Single,No,50,17.799285,82.873255,7000
Kakinada,Kakinada,Ramaraopeta,"Sambamurthy Street 2nd Floor Ramaraopeta, Kakinada-533003",Advitha Womens Hostel,Female,Yes,4 Sharing,No,60.8,16.98013628,82.21738933,6500
Kakinada,Kakinada,Ramaraopeta,"Sambamurthy Street 2nd Floor Ramaraopeta, Kakinada-533003",Advitha Womens Hostel,Female,Yes,3 Sharing,No,60.8,16.98013628,82.21738933,7500
Kakinada,Kakinada,Ramaraopeta,"Sambamurthy Street 2nd Floor Ramaraopeta, Kakinada-533003",Advitha Womens Hostel,Female,Yes,Single,Yes,60.8,16.98013628,82.21738933,12500
Kakinada,Kakinada,Ramaraopeta,"Sambamurthy Street 2nd Floor Ramaraopeta, Kakinada-533003",Advitha Womens Hostel,Female,Yes,2 Sharing,No,60.8,16.98013628,82.21738933,5500
Kakinada,Kakinada,Ramaraopeta,"Sambamurthy Street 2nd Floor Ramaraopeta, Kakinada-533003",Advitha Womens Hostel,Female,No,4 Sharing,No,60.8,16.98013628,82.21738933,4000
Kakinada,Kakinada,Ramaraopeta,"Ayodhya Nagar Bhanugudi junction, Kakinada-533003",Classic Boys Hostel,Male,No,3 Sharing,Yes,60.8,16.98013628,82.21738933,7000
Kakinada,Kakinada,Ramaraopeta,"Ayodhya Nagar Bhanugudi junction, Kakinada-533003",Classic Boys Hostel,Male,Yes,Single,No,60.8,16.98013628,82.21738933,8000
Kakinada,Kakinada,Ramaraopeta,"Ayodhya Nagar Bhanugudi junction, Kakinada-533003",Classic Boys Hostel,Male,Yes,4 Sharing,No,60.8,16.98013628,82.21738933,5500
Kakinada,Kakinada,Ramaraopeta,"Ayodhya Nagar Bhanugudi junction, Kakinada-533003",Classic Boys Hostel,Male,No,2 Sharing,Yes,60.8,16.98013628,82.21738933,6500
Kakinada,Kakinada,Ramaraopeta,"Ayodhya Nagar Bhanugudi junction, Kakinada-533003",Classic Boys Hostel,Male,No,Single,No,60.8,16.98013628,82.21738933,4500
Kakinada,Kakinada,Ramaraopeta,"Door No 2-25-11 Bhanugudi junction, Kakinada-533003",Meenakshi Hostel,Female,No,Single,Yes,60.8,16.98013628,82.21738933,8000
Kakinada,Kakinada,Ramaraopeta,"Door No 2-25-11 Bhanugudi junction, Kakinada-533003",Meenakshi Hostel,Female,Yes,3 Sharing,No,60.8,16.98013628,82.21738933,6500
Kakinada,Kakinada,Ramaraopeta,"Door No 2-25-11 Bhanugudi junction, Kakinada-533003",Meenakshi Hostel,Female,Yes,4 Sharing,Yes,60.8,16.98013628,82.21738933,8500
Kakinada,Kakinada,Ramaraopeta,"Door No 2-25-11 Bhanugudi junction, Kakinada-533003",Meenakshi Hostel,Female,No,Single,Yes,60.8,16.98013628,82.21738933,8000
Kakinada,Kakinada,Ramaraopeta,"Door No 2-25-11 Bhanugudi junction, Kakinada-533003",Meenakshi Hostel,Female,Yes,4 Sharing,Yes,60.8,16.98013628,82.21738933,8000
Kakinada,Kakinada,Ramaraopeta,"Bhaskar Nagar, Kakinada-533003",Surya Boys Hostel,Male,Yes,3 Sharing,Yes,60.8,16.98013628,82.21738933,6000
Kakinada,Kakinada,Ramaraopeta,"Bhaskar Nagar, Kakinada-533003",Surya Boys Hostel,Male,No,Single,Yes,60.8,16.98013628,82.21738933,8500
Kakinada,Kakinada,Ramaraopeta,"Bhaskar Nagar, Kakinada-533003",Surya Boys Hostel,Male,Yes,Single,Yes,60.8,16.98013628,82.21738933,10500
Kakinada,Kakinada,Ramaraopeta,"Bhaskar Nagar, Kakinada-533003",Surya Boys Hostel,Male,Yes,4 Sharing,Yes,60.8,16.98013628,82.21738933,12500
Kakinada,Kakinada,Ramaraopeta,"Bhaskar Nagar, Kakinada-533003",Surya Boys Hostel,Male,No,2 Sharing,Yes,60.8,16.98013628,82.21738933,7500
Kakinada,Kakinada,Sarpavaram,"Thimmapuram Sarpavaram junction, Kakinada-533005",Au Campus Women's Hostel,Female,Yes,2 Sharing,No,60.8,16.98013628,82.21738933,8000
Kakinada,Kakinada,Sarpavaram,"Thimmapuram Sarpavaram junction, Kakinada-533005",Au Campus Women's Hostel,Female,No,Single,Yes,60.8,16.98013628,82.21738933,8500
Kakinada,Kakinada,Sarpavaram,"Thimmapuram Sarpavaram junction, Kakinada-533005",Au Campus Women's Hostel,Female,No,2 Sharing,No,60.8,16.98013628,82.21738933,5000
Kakinada,Kakinada,Sarpavaram,"Thimmapuram Sarpavaram junction, Kakinada-533005",Au Campus Women's Hostel,Female,No,3 Sharing,Yes,60.8,16.98013628,82.21738933,7000
Kakinada,Kakinada,Sarpavaram,"Thimmapuram Sarpavaram junction, Kakinada-533005",Au Campus Women's Hostel,Female,Yes,Single,No,60.8,16.98013628,82.21738933,9000
Kakinada,Kakinada,Sarpavaram,"Madhav Nagar, JNTU road, Kakinada-533005",Rangaraya Mens Hostel,Male,No,4 Sharing,No,60.8,16.98013628,82.21738933,4500
Kakinada,Kakinada,Sarpavaram,"Madhav Nagar, JNTU road, Kakinada-533005",Rangaraya Mens Hostel,Male,No,2 Sharing,Yes,60.8,16.98013628,82.21738933,7500
Kakinada,Kakinada,Sarpavaram,"Madhav Nagar, JNTU road, Kakinada-533005",Rangaraya Mens Hostel,Male,Yes,Single,Yes,60.8,16.98013628,82.21738933,12500
Kakinada,Kakinada,Sarpavaram,"Madhav Nagar, JNTU road, Kakinada-533005",Rangaraya Mens Hostel,Male,No,2 Sharing,No,60.8,16.98013628,82.21738933,6500
Kakinada,Kakinada,Sarpavaram,"Madhav Nagar, JNTU road, Kakinada-533005",Rangaraya Mens Hostel,Male,Yes,3 Sharing,No,60.8,16.98013628,82.21738933,7000
Kakinada,Kakinada,Sarpavaram,"Santhi Nagar, Kakinada-533005",Ganapathi Women's Hostel,Female,Yes,3 Sharing,Yes,60.8,16.98013628,82.21738933,8000
Kakinada,Kakinada,Sarpavaram,"Santhi Nagar, Kakinada-533005",Ganapathi Women's Hostel,Female,No,4 Sharing,No,60.8,16.98013628,82.21738933,4500
Kakinada,Kakinada,Sarpavaram,"Santhi Nagar, Kakinada-533005",Ganapathi Women's Hostel,Female,Yes,Single,No,60.8,16.98013628,82.21738933,10000
Kakinada,Kakinada,Sarpavaram,"Santhi Nagar, Kakinada-533005",Ganapathi Women's Hostel,Female,Yes,4 Sharing,Yes,60.8,16.98013628,82.21738933,8500
Kakinada,Kakinada,Sarpavaram,"Santhi Nagar, Kakinada-533005",Ganapathi Women's Hostel,Female,No,3 Sharing,No,60.8,16.98013628,82.21738933,5000
Kakinada,Kakinada,Sarpavaram,"Near Ayodyanagar, Kakinada-533005",Sri Sai Krishna Pg Hostel,Male,No,3 Sharing,Yes,60.8,16.98013628,82.21738933,6500
Kakinada,Kakinada,Sarpavaram,"Near Ayodyanagar, Kakinada-533005",Sri Sai Krishna Pg Hostel,Male,Yes,3 Sharing,Yes,60.8,16.98013628,82.21738933,8500
Kakinada,Kakinada,Sarpavaram,"Near Ayodyanagar, Kakinada-533005",Sri Sai Krishna Pg Hostel,Male,Yes,Single,No,60.8,16.98013628,82.21738933,8000
Kakinada,Kakinada,Sarpavaram,"Near Ayodyanagar, Kakinada-533005",Sri Sai Krishna Pg Hostel,Male,No,3 Sharing,Yes,60.8,16.98013628,82.21738933,8500
Kakinada,Kakinada,Sarpavaram,"Near Ayodyanagar, Kakinada-533005",Sri Sai Krishna Pg Hostel,Male,Yes,2 Sharing,Yes,60.8,16.98013628,82.21738933,9000
Kakinada,Kakinada,Sarpavaram,"Near Ayodyanagar, Kakinada-533005",Sri Sai Krishna Pg Hostel,Male,Yes,4 Sharing,No,60.8,16.98013628,82.21738933,7500
Kakinada,Pithapuram,Pithapuram Center,"D.No 2-134, Gandhi Bomma Center Road Opp Gandhi Bomma Circle, Pithapuram - 533450",Sai Kiran Boys Residency,Male,Yes,Single,Yes,60,17.11080281,82.25742248,12500
Kakinada,Pithapuram,Pithapuram Center,"D.No 2-134, Gandhi Bomma Center Road Opp Gandhi Bomma Circle, Pithapuram - 533450",Sai Kiran Boys Residency,Male,No,3 Sharing,Yes,60,17.11080281,82.25742248,6000
Kakinada,Pithapuram,Pithapuram Center,"D.No 2-134, Gandhi Bomma Center Road Opp Gandhi Bomma Circle, Pithapuram - 533450",Sai Kiran Boys Residency,Male,Yes,2 Sharing,No,60,17.11080281,82.25742248,7500
Kakinada,Pithapuram,Pithapuram Center,"D.No 2-134, Gandhi Bomma Center Road Opp Gandhi Bomma Circle, Pithapuram - 533450",Sai Kiran Boys Residency,Male,No,Single,No,60,17.11080281,82.25742248,5000
Kakinada,Pithapuram,Pithapuram Center,"D.No 2-134, Gandhi Bomma Center Road Opp Gandhi Bomma Circle, Pithapuram - 533450",Sai Kiran Boys Residency,Male,Yes,4 Sharing,No,60,17.11080281,82.25742248,7000
Kakinada,Pithapuram,Pithapuram Center,"D.No 2-134, Gandhi Bomma Center Road Opp Gandhi Bomma Circle, Pithapuram - 533450",Sai Kiran Boys Residency,Male,Yes,Single,Yes,60,17.11080281,82.25742248,12500
Kakinada,Pithapuram,Pithapuram Center,"D.No 1-89, Kalyanamandapam Street, Pithapuram - 533450",Sri Venkata Ramana Boys Hostel,Male,No,4 Sharing,Yes,60,17.11080281,82.25742248,8000
Kakinada,Pithapuram,Pithapuram Center,"D.No 1-89, Kalyanamandapam Street, Pithapuram - 533450",Sri Venkata Ramana Boys Hostel,Male,Yes,3 Sharing,No,60,17.11080281,82.25742248,7500
Kakinada,Pithapuram,Pithapuram Center,"D.No 1-89, Kalyanamandapam Street, Pithapuram - 533450",Sri Venkata Ramana Boys Hostel,Male,Yes,Single,Yes,60,17.11080281,82.25742248,12500
Kakinada,Pithapuram,Pithapuram Center,"D.No 1-89, Kalyanamandapam Street, Pithapuram - 533450",Sri Venkata Ramana Boys Hostel,Male,Yes,3 Sharing,No,60,17.11080281,82.25742248,6000
Kakinada,Pithapuram,Pithapuram Center,"D.No 1-89, Kalyanamandapam Street, Pithapuram - 533450",Sri Venkata Ramana Boys Hostel,Male,Yes,2 Sharing,Yes,60,17.11080281,82.25742248,9000
Kakinada,Pithapuram,Pithapuram Center,"D.No 3-120, Temple Road, Pithapuram - 533450",Sri Lakshmi Women's Residency,Female,Yes,3 Sharing,Yes,60,17.11080281,82.25742248,8500
Kakinada,Pithapuram,Pithapuram Center,"D.No 3-120, Temple Road, Pithapuram - 533450",Sri Lakshmi Women's Residency,Female,No,4 Sharing,Yes,60,17.11080281,82.25742248,6500
Kakinada,Pithapuram,Pithapuram Center,"D.No 3-120, Temple Road, Pithapuram - 533450",Sri Lakshmi Women's Residency,Female,Yes,Single,No,60,17.11080281,82.25742248,11000
Kakinada,Pithapuram,Pithapuram Center,"D.No 3-120, Temple Road, Pithapuram - 533450",Sri Lakshmi Women's Residency,Female,Yes,4 Sharing,No,60,17.11080281,82.25742248,7000
Kakinada,Pithapuram,Pithapuram Center,"D.No 3-120, Temple Road, Pithapuram - 533450",Sri Lakshmi Women's Residency,Female,Yes,Single,Yes,60,17.11080281,82.25742248,13000
Kakinada,Pithapuram,Pithapuram Center,"D.No 4-33, Verraraghavapuram Street, Pithapuram - 533450",Sowmya Comfort Ladies PG,Female,Yes,Single,No,60,17.11080281,82.25742248,6000
Kakinada,Pithapuram,Pithapuram Center,"D.No 4-33, Verraraghavapuram Street, Pithapuram - 533450",Sowmya Comfort Ladies PG,Female,No,4 Sharing,No,60,17.11080281,82.25742248,10000
Kakinada,Pithapuram,Pithapuram Center,"D.No 4-33, Verraraghavapuram Street, Pithapuram - 533450",Sowmya Comfort Ladies PG,Female,Yes,2 Sharing,No,60,17.11080281,82.25742248,7500
Kakinada,Pithapuram,Pithapuram Center,"D.No 4-33, Verraraghavapuram Street, Pithapuram - 533450",Sowmya Comfort Ladies PG,Female,No,4 Sharing,Yes,60,17.11080281,82.25742248,8000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 1-122, Main Bazaar Street, Gandhi Bomma Center, Pithapuram - 533450",Venkata Sai Boys Hostel,Male,No,3 Sharing,Yes,60,17.11080281,82.25742248,7000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 1-122, Main Bazaar Street, Gandhi Bomma Center, Pithapuram - 533450",Venkata Sai Boys Hostel,Male,Yes,Single,Yes,60,17.11080281,82.25742248,11500
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 1-122, Main Bazaar Street, Gandhi Bomma Center, Pithapuram - 533450",Venkata Sai Boys Hostel,Male,Yes,2 Sharing,No,60,17.11080281,82.25742248,9000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 1-122, Main Bazaar Street, Gandhi Bomma Center, Pithapuram - 533450",Venkata Sai Boys Hostel,Male,No,3 Sharing,Yes,60,17.11080281,82.25742248,8500
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 1-122, Main Bazaar Street, Gandhi Bomma Center, Pithapuram - 533450",Venkata Sai Boys Hostel,Male,Yes,4 Sharing,Yes,60,17.11080281,82.25742248,11000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 3-78, Kalyanamandapam Road Adjacent to kalyanamandapam function hall, Pithapuram - 533450",Kiran Kumar Boys PG Homes,Male,Yes,4 Sharing,Yes,60,17.357482,81.733276,9400
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 3-78, Kalyanamandapam Road Adjacent to kalyanamandapam function hall, Pithapuram - 533450",Kiran Kumar Boys PG Homes,Male,No,4 Sharing,No,60,17.796765,80.54991,4500
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 3-78, Kalyanamandapam Road Adjacent to kalyanamandapam function hall, Pithapuram - 533450",Kiran Kumar Boys PG Homes,Male,No,2 Sharing,No,60,17.099483,82.02286,6500
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 3-78, Kalyanamandapam Road Adjacent to kalyanamandapam function hall, Pithapuram - 533450",Kiran Kumar Boys PG Homes,Male,Yes,3 Sharing,No,60,17.099483,82.02286,7000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 3-78, Kalyanamandapam Road Adjacent to kalyanamandapam function hall, Pithapuram - 533450",Kiran Kumar Boys PG Homes,Male,Yes,Single,No,60,17.099483,82.02286,10500
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 2-88, Gandhi Bomma Center Street Opp Shopping Complex, Pithapuram - 533450",Navya Sri Ladies PG Homes,Female,Yes,Single,Yes,60,17.099483,82.02286,8000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 2-88, Gandhi Bomma Center Street Opp Shopping Complex, Pithapuram - 533450",Navya Sri Ladies PG Homes,Female,No,3 Sharing,Yes,60,17.099483,82.02286,6000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 2-88, Gandhi Bomma Center Street Opp Shopping Complex, Pithapuram - 533450",Navya Sri Ladies PG Homes,Female,No,4 Sharing,No,60,17.099483,82.02286,5500
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 2-88, Gandhi Bomma Center Street Opp Shopping Complex, Pithapuram - 533450",Navya Sri Ladies PG Homes,Female,No,Single,Yes,60,17.099483,82.02286,9000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 4-101, Temple Road, Pithapuram - 533450",Bhargavi Women's Residency,Female,Yes,Single,No,60,17.099483,82.02286,9000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 4-101, Temple Road, Pithapuram - 533450",Bhargavi Women's Residency,Female,No,3 Sharing,Yes,60,17.099483,82.02286,8000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 4-101, Temple Road, Pithapuram - 533450",Bhargavi Women's Residency,Female,Yes,2 Sharing,Yes,60,17.099483,82.02286,10000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 4-101, Temple Road, Pithapuram - 533450",Bhargavi Women's Residency,Female,No,3 Sharing,Yes,60,17.099483,82.02286,7600
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 4-101, Temple Road, Pithapuram - 533450",Bhargavi Women's Residency,Female,No,Single,Yes,60,17.099483,82.02286,9000
Kakinada,Pithapuram,Gandhi Bomma Center,"D.No 4-101, Temple Road, Pithapuram - 533450",Bhargavi Women's Residency,Female,No,4 Sharing,Yes,60,17.099483,82.02286,8000
Kakinada,Pithapuram,Main Road,"D.No 2-118, Main Road, Pithapuram - 533450",Sri Sai Ram Boys Residency,Male,Yes,4 Sharing,No,60,17.099483,82.02286,7000
Kakinada,Pithapuram,Main Road,"D.No 2-118, Main Road, Pithapuram - 533450",Sri Sai Ram Boys Residency,Male,Yes,3 Sharing,No,60,17.099483,82.02286,8500
Kakinada,Pithapuram,Main Road,"D.No 2-118, Main Road, Pithapuram - 533450",Sri Sai Ram Boys Residency,Male,No,Single,No,60,17.099483,82.02286,6000
Kakinada,Pithapuram,Main Road,"D.No 2-118, Main Road, Pithapuram - 533450",Sri Sai Ram Boys Residency,Male,Yes,2 Sharing,Yes,60,17.099483,82.02286,9000
Kakinada,Pithapuram,Main Road,"D.No 2-118, Main Road, Pithapuram - 533450",Sri Sai Ram Boys Residency,Male,No,3 Sharing,No,60,17.099483,82.02286,5000
Kakinada,Pithapuram,Main Road,"D.No 5-21, Main Road Beside bus stop road, Pithapuram - 533450",Vijay Krishna Boys Residency,Male,No,4 Sharing,No,60,17.099483,82.02286,5500
Kakinada,Pithapuram,Main Road,"D.No 5-21, Main Road Beside bus stop road, Pithapuram - 533450",Vijay Krishna Boys Residency,Male,Yes,2 Sharing,Yes,60,17.099483,82.02286,9500
Kakinada,Pithapuram,Main Road,"D.No 5-21, Main Road Beside bus stop road, Pithapuram - 533450",Vijay Krishna Boys Residency,Male,Yes,3 Sharing,No,60,17.099483,82.02286,7500
Kakinada,Pithapuram,Main Road,"D.No 5-21, Main Road Beside bus stop road, Pithapuram - 533450",Vijay Krishna Boys Residency,Male,No,3 Sharing,Yes,60,17.099483,82.02286,8500
Kakinada,Pithapuram,Main Road,"D.No 5-21, Main Road Beside bus stop road, Pithapuram - 533450",Vijay Krishna Boys Residency,Male,Yes,2 Sharing,No,60,17.099483,82.02286,8500
Kakinada,Pithapuram,Main Road,"D.No 3-89, Main Road Street 2, Pithapuram - 533450",Sree Lakshmi Ladies Residency,Female,No,Single,No,60,17.099483,82.02286,7000
Kakinada,Pithapuram,Main Road,"D.No 3-89, Main Road Street 2, Pithapuram - 533450",Sree Lakshmi Ladies Residency,Female,No,2 Sharing,No,60,17.099483,82.02286,8000
Kakinada,Pithapuram,Main Road,"D.No 3-89, Main Road Street 2, Pithapuram - 533450",Sree Lakshmi Ladies Residency,Female,No,4 Sharing,No,60,17.099483,82.02286,5000
Kakinada,Pithapuram,Main Road,"D.No 3-89, Main Road Street 2, Pithapuram - 533450",Sree Lakshmi Ladies Residency,Female,No,3 Sharing,No,60,17.099483,82.02286,6500
Kakinada,Pithapuram,Main Road,"D.No 4-28, Main Road Junction Street Opp junction circle, Pithapuram - 533450",Bhavya Sri Ladies PG Homes,Female,Yes,3 Sharing,Yes,60,17.099483,82.02286,7500
Kakinada,Pithapuram,Main Road,"D.No 4-28, Main Road Junction Street Opp junction circle, Pithapuram - 533450",Bhavya Sri Ladies PG Homes,Female,Yes,Single,Yes,60,17.099483,82.02286,12500
Kakinada,Pithapuram,Main Road,"D.No 4-28, Main Road Junction Street Opp junction circle, Pithapuram - 533450",Bhavya Sri Ladies PG Homes,Female,No,3 Sharing,No,60,17.099483,82.02286,6500
Kakinada,Pithapuram,Main Road,"D.No 4-28, Main Road Junction Street Opp junction circle, Pithapuram - 533450",Bhavya Sri Ladies PG Homes,Female,No,4 Sharing,No,60,17.099483,82.02286,5000
Kakinada,Pithapuram,Main Road,"D.No 4-28, Main Road Junction Street Opp junction circle, Pithapuram - 533450",Bhavya Sri Ladies PG Homes,Female,No,Single,No,60,17.099483,82.02286,7000
Kakinada,Pithapuram,Main Road,"D.No 4-28, Main Road Junction Street Opp junction circle, Pithapuram - 533450",Bhavya Sri Ladies PG Homes,Female,No,2 Sharing,No,60,17.099483,82.02286,6000
Kakinada,Pithapuram,Market Area,"D.No 2-134, Market Area Main Road, Pithapuram - 533450",Sri Sai Durga Boys Residency,Male,Yes,Single,No,60,17.099483,82.02286,8500
Kakinada,Pithapuram,Market Area,"D.No 2-134, Market Area Main Road, Pithapuram - 533450",Sri Sai Durga Boys Residency,Male,No,2 Sharing,No,60,17.099483,82.02286,6500
Kakinada,Pithapuram,Market Area,"D.No 2-134, Market Area Main Road, Pithapuram - 533450",Sri Sai Durga Boys Residency,Male,No,4 Sharing,No,60,17.099483,82.02286,6000
Kakinada,Pithapuram,Market Area,"D.No 2-134, Market Area Main Road, Pithapuram - 533450",Sri Sai Durga Boys Residency,Male,Yes,4 Sharing,No,60,17.099483,82.02286,7500
